Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Postal Code,City,State,Country,Region,Market,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
787,CA-2015-ORD13176,02/25/2018,02/26/2018,Standard Class,CUST-4089,Bob Johnson,Consumer,,Austin,New York,United States,Central,USCA,PROD-7882,Furniture,Chairs,Product C,4346.0,7,0.0,-92.46,56.34,Low
788,CA-2016-ORD48219,02/26/2018,02/27/2018,Same Day,CUST-5989,Diana Ross,Home Office,,New York,New York,United States,West,USCA,PROD-1117,Furniture,Chairs,Product C,4074.52,7,0.1,464.12,62.0,High
789,CA-2013-ORD25145,02/27/2018,02/28/2018,Standard Class,CUST-7896,Alice Smith,Consumer,23456.0,Austin,California,United States,West,USCA,PROD-2889,Office Supplies,Phones,Product B,436.81,7,0.1,-108.82,72.78,Critical
790,CA-2014-ORD76032,02/28/2018,03/01/2018,Same Day,CUST-2951,Bob Johnson,Corporate,23456.0,Chicago,New York,United States,South,USCA,PROD-2010,Office Supplies,Chairs,Product C,3867.19,9,0.3,804.51,101.13,Low
791,CA-2013-ORD68741,03/01/2018,03/02/2018,Standard Class,CUST-5012,Alice Smith,Corporate,34567.0,New York,Texas,United States,East,USCA,PROD-2682,Technology,Tables,Product A,2869.95,6,0.0,360.87,136.54,Low
792,CA-2013-ORD39503,03/02/2018,03/03/2018,Same Day,CUST-5149,Charlie Brown,Consumer,23456.0,Chicago,Texas,United States,Central,USCA,PROD-4746,Office Supplies,Tables,Product A,4229.81,5,0.2,300.92,24.69,Critical
793,CA-2014-ORD31318,03/03/2018,03/04/2018,First Class,CUST-1130,Diana Ross,Consumer,,New York,Texas,United States,Central,USCA,PROD-1462,Office Supplies,Binders,Product A,299.1,8,0.0,101.83,170.03,Medium
794,CA-2016-ORD27020,03/04/2018,03/05/2018,Standard Class,CUST-8422,Diana Ross,Home Office,23456.0,Austin,New York,United States,South,USCA,PROD-5778,Technology,Binders,Product B,1515.05,2,0.1,-340.29,13.64,High
795,CA-2016-ORD56312,03/05/2018,03/06/2018,Same Day,CUST-4110,Bob Johnson,Consumer,34567.0,New York,California,United States,East,USCA,PROD-9239,Furniture,Phones,Product B,4489.25,9,0.0,729.61,18.48,High
796,CA-2014-ORD13599,03/06/2018,03/07/2018,Same Day,CUST-5289,Charlie Brown,Consumer,34567.0,New York,New York,United States,East,USCA,PROD-5810,Technology,Phones,Product A,2051.73,9,0.3,-47.99,135.0,Low
797,CA-2014-ORD85344,03/07/2018,03/08/2018,Standard Class,CUST-5799,Alice Smith,Home Office,12345.0,San Francisco,California,United States,East,USCA,PROD-6320,Office Supplies,Binders,Product B,271.99,9,0.2,-360.19,35.04,Low
798,CA-2016-ORD10023,03/08/2018,03/09/2018,Second Class,CUST-1254,Bob Johnson,Home Office,12345.0,Chicago,New York,United States,Central,USCA,PROD-2276,Furniture,Phones,Product A,3274.8,5,0.2,223.77,179.86,Low
799,CA-2013-ORD69024,03/09/2018,03/10/2018,Second Class,CUST-4842,Diana Ross,Home Office,23456.0,Austin,Texas,United States,East,USCA,PROD-2665,Office Supplies,Binders,Product C,844.5,4,0.1,-352.03,149.01,Medium
800,CA-2013-ORD82937,03/10/2018,03/11/2018,First Class,CUST-2180,Diana Ross,Home Office,12345.0,New York,California,United States,South,USCA,PROD-2381,Technology,Chairs,Product B,4613.25,7,0.0,521.16,101.63,Critical
801,CA-2015-ORD83735,03/11/2018,03/12/2018,Same Day,CUST-3413,Diana Ross,Home Office,23456.0,Austin,California,United States,South,USCA,PROD-5163,Technology,Tables,Product C,3814.42,7,0.3,762.2,82.45,Medium
802,CA-2016-ORD65610,03/12/2018,03/13/2018,Standard Class,CUST-2003,Diana Ross,Consumer,34567.0,New York,Illinois,United States,South,USCA,PROD-4715,Technology,Chairs,Product C,4414.6,9,0.0,655.74,22.53,Low
803,CA-2014-ORD80465,03/13/2018,03/14/2018,Standard Class,CUST-9108,Bob Johnson,Home Office,12345.0,New York,Texas,United States,West,USCA,PROD-6683,Furniture,Phones,Product A,3297.43,6,0.2,795.89,7.58,High
804,CA-2015-ORD28377,03/14/2018,03/15/2018,Second Class,CUST-9069,Alice Smith,Corporate,,San Francisco,Texas,United States,South,USCA,PROD-2287,Furniture,Tables,Product C,4004.94,1,0.2,477.78,178.23,Critical
805,CA-2016-ORD93291,03/15/2018,03/16/2018,First Class,CUST-5270,Diana Ross,Corporate,,San Francisco,Texas,United States,East,USCA,PROD-1520,Office Supplies,Tables,Product C,1814.02,1,0.1,145.64,29.15,Low
806,CA-2014-ORD25352,03/16/2018,03/17/2018,Second Class,CUST-8524,Diana Ross,Consumer,34567.0,Chicago,Illinois,United States,East,USCA,PROD-6248,Office Supplies,Tables,Product A,57.98,5,0.2,-260.26,94.6,Low
807,CA-2015-ORD97348,03/17/2018,03/18/2018,First Class,CUST-9779,Charlie Brown,Home Office,34567.0,New York,California,United States,West,USCA,PROD-6526,Furniture,Binders,Product A,1184.24,5,0.3,351.07,100.35,Low
808,CA-2013-ORD83969,03/18/2018,03/19/2018,Second Class,CUST-2665,Diana Ross,Corporate,,San Francisco,California,United States,West,USCA,PROD-5537,Office Supplies,Chairs,Product B,4636.13,1,0.1,584.89,142.37,Critical
809,CA-2014-ORD60094,03/19/2018,03/20/2018,Same Day,CUST-4176,Bob Johnson,Home Office,12345.0,Chicago,Illinois,United States,West,USCA,PROD-3683,Technology,Phones,Product A,211.3,9,0.0,-131.44,128.66,Critical
810,CA-2013-ORD88880,03/20/2018,03/21/2018,First Class,CUST-7986,Alice Smith,Corporate,34567.0,New York,New York,United States,Central,USCA,PROD-3994,Office Supplies,Phones,Product B,2107.01,2,0.0,320.76,73.83,Critical
811,CA-2013-ORD13409,03/21/2018,03/22/2018,First Class,CUST-4607,Bob Johnson,Consumer,12345.0,New York,Illinois,United States,Central,USCA,PROD-9331,Furniture,Tables,Product A,3320.08,2,0.3,-285.23,33.13,Medium
812,CA-2013-ORD31384,03/22/2018,03/23/2018,First Class,CUST-1340,Bob Johnson,Corporate,,San Francisco,Illinois,United States,South,USCA,PROD-4098,Furniture,Phones,Product A,4282.53,6,0.0,662.52,105.71,Critical
813,CA-2013-ORD98594,03/23/2018,03/24/2018,Second Class,CUST-3589,Bob Johnson,Consumer,12345.0,Austin,Illinois,United States,West,USCA,PROD-4881,Technology,Tables,Product B,4243.92,3,0.0,-496.38,20.49,Critical
814,CA-2016-ORD52968,03/24/2018,03/25/2018,First Class,CUST-6908,Diana Ross,Consumer,23456.0,Austin,Illinois,United States,East,USCA,PROD-4248,Technology,Tables,Product A,2624.01,2,0.2,-18.31,145.99,High
815,CA-2013-ORD17214,03/25/2018,03/26/2018,Standard Class,CUST-1053,Diana Ross,Consumer,23456.0,Austin,California,United States,South,USCA,PROD-6286,Furniture,Binders,Product C,1451.73,6,0.2,102.58,126.41,Critical
816,CA-2014-ORD48361,03/26/2018,03/27/2018,Second Class,CUST-4972,Charlie Brown,Corporate,34567.0,Austin,California,United States,East,USCA,PROD-6374,Furniture,Phones,Product A,4749.14,9,0.3,-398.99,131.89,Critical
817,CA-2016-ORD11991,03/27/2018,03/28/2018,Standard Class,CUST-3096,Diana Ross,Consumer,34567.0,New York,New York,United States,Central,USCA,PROD-4693,Technology,Binders,Product A,1799.08,8,0.2,-190.98,40.62,Critical
818,CA-2015-ORD54839,03/28/2018,03/29/2018,Second Class,CUST-8564,Bob Johnson,Consumer,,Austin,Illinois,United States,Central,USCA,PROD-7992,Office Supplies,Phones,Product A,4665.28,3,0.2,213.73,96.68,Critical
819,CA-2016-ORD53564,03/29/2018,03/30/2018,First Class,CUST-5354,Charlie Brown,Consumer,23456.0,San Francisco,New York,United States,South,USCA,PROD-5055,Furniture,Chairs,Product C,705.1,5,0.2,-352.7,78.72,High
820,CA-2015-ORD94356,03/30/2018,03/31/2018,Same Day,CUST-1632,Charlie Brown,Consumer,,San Francisco,New York,United States,West,USCA,PROD-5251,Technology,Tables,Product B,2712.73,7,0.1,848.85,15.39,Medium
821,CA-2013-ORD91005,03/31/2018,04/01/2018,First Class,CUST-9122,Alice Smith,Home Office,34567.0,San Francisco,New York,United States,West,USCA,PROD-4217,Furniture,Tables,Product C,760.23,4,0.0,393.98,103.43,Critical
822,CA-2015-ORD34002,04/01/2018,04/02/2018,Same Day,CUST-3316,Charlie Brown,Corporate,34567.0,Austin,California,United States,Central,USCA,PROD-3052,Technology,Binders,Product C,4759.49,2,0.2,723.47,98.17,High
823,CA-2016-ORD60528,04/02/2018,04/03/2018,Second Class,CUST-3669,Bob Johnson,Consumer,23456.0,New York,New York,United States,Central,USCA,PROD-8896,Office Supplies,Tables,Product A,3355.93,7,0.2,459.52,86.48,Critical
824,CA-2013-ORD54557,04/03/2018,04/04/2018,First Class,CUST-9833,Charlie Brown,Home Office,,Chicago,New York,United States,South,USCA,PROD-9663,Technology,Tables,Product B,2641.55,8,0.0,80.43,19.92,Low
825,CA-2015-ORD79059,04/04/2018,04/05/2018,Second Class,CUST-7580,Diana Ross,Consumer,12345.0,San Francisco,Texas,United States,West,USCA,PROD-1160,Technology,Chairs,Product B,3366.73,4,0.2,199.83,97.67,Low
826,CA-2014-ORD86639,04/05/2018,04/06/2018,First Class,CUST-9199,Alice Smith,Home Office,23456.0,Austin,California,United States,Central,USCA,PROD-3657,Technology,Chairs,Product B,3644.49,5,0.2,-75.09,194.3,High
827,CA-2015-ORD98893,04/06/2018,04/07/2018,Same Day,CUST-9621,Charlie Brown,Consumer,,New York,California,United States,South,USCA,PROD-7364,Furniture,Tables,Product A,1234.93,6,0.1,649.5,37.11,Low
828,CA-2016-ORD10859,04/07/2018,04/08/2018,First Class,CUST-1262,Diana Ross,Consumer,,New York,California,United States,West,USCA,PROD-2118,Furniture,Phones,Product A,3434.29,7,0.1,78.82,41.5,Medium
829,CA-2015-ORD43837,04/08/2018,04/09/2018,First Class,CUST-1927,Alice Smith,Corporate,,Austin,New York,United States,East,USCA,PROD-6448,Office Supplies,Binders,Product A,1315.15,2,0.3,414.42,114.29,High
830,CA-2014-ORD30349,04/09/2018,04/10/2018,Second Class,CUST-4479,Alice Smith,Home Office,,Austin,New York,United States,Central,USCA,PROD-3830,Office Supplies,Phones,Product B,2860.08,6,0.1,379.46,22.97,Critical
831,CA-2016-ORD67868,04/10/2018,04/11/2018,Same Day,CUST-5560,Charlie Brown,Consumer,,New York,New York,United States,East,USCA,PROD-8060,Technology,Chairs,Product B,415.37,5,0.3,-439.08,49.07,High
832,CA-2014-ORD63709,04/11/2018,04/12/2018,Same Day,CUST-9974,Alice Smith,Home Office,34567.0,New York,California,United States,South,USCA,PROD-6080,Technology,Phones,Product C,4876.27,1,0.1,88.98,176.8,Low
833,CA-2013-ORD77502,04/12/2018,04/13/2018,Second Class,CUST-2841,Charlie Brown,Home Office,23456.0,Chicago,New York,United States,East,USCA,PROD-5770,Technology,Tables,Product C,4678.47,5,0.3,876.4,100.51,High
834,CA-2014-ORD57349,04/13/2018,04/14/2018,Standard Class,CUST-2232,Bob Johnson,Home Office,23456.0,New York,Illinois,United States,Central,USCA,PROD-3461,Office Supplies,Chairs,Product C,3112.5,9,0.3,268.36,103.12,Critical
835,CA-2013-ORD33501,04/14/2018,04/15/2018,Standard Class,CUST-7440,Charlie Brown,Corporate,23456.0,San Francisco,Illinois,United States,West,USCA,PROD-6631,Technology,Tables,Product B,719.99,6,0.0,161.97,107.86,Medium
836,CA-2016-ORD29498,04/15/2018,04/16/2018,Standard Class,CUST-7676,Bob Johnson,Corporate,34567.0,Chicago,Texas,United States,Central,USCA,PROD-7222,Technology,Binders,Product A,1409.04,5,0.2,662.22,49.19,Critical
837,CA-2015-ORD66844,04/16/2018,04/17/2018,First Class,CUST-8040,Bob Johnson,Consumer,12345.0,San Francisco,Texas,United States,South,USCA,PROD-5083,Technology,Phones,Product A,1936.35,5,0.2,977.25,43.88,Medium
838,CA-2015-ORD76379,04/17/2018,04/18/2018,Same Day,CUST-8827,Bob Johnson,Consumer,34567.0,San Francisco,New York,United States,Central,USCA,PROD-5174,Furniture,Binders,Product A,3067.25,5,0.3,-383.25,186.04,High
839,CA-2016-ORD24530,04/18/2018,04/19/2018,Standard Class,CUST-8704,Diana Ross,Home Office,12345.0,Austin,California,United States,South,USCA,PROD-9494,Office Supplies,Tables,Product C,2945.79,6,0.2,763.18,5.63,Low
840,CA-2016-ORD64613,04/19/2018,04/20/2018,First Class,CUST-5716,Bob Johnson,Home Office,12345.0,New York,New York,United States,West,USCA,PROD-4726,Furniture,Tables,Product C,2181.08,1,0.2,266.2,52.8,Critical
841,CA-2014-ORD48550,04/20/2018,04/21/2018,First Class,CUST-9040,Diana Ross,Home Office,,New York,New York,United States,West,USCA,PROD-5303,Furniture,Chairs,Product B,1067.49,8,0.3,329.61,113.11,Medium
842,CA-2015-ORD54782,04/21/2018,04/22/2018,Second Class,CUST-1673,Bob Johnson,Consumer,,Chicago,California,United States,West,USCA,PROD-1286,Furniture,Chairs,Product B,3264.23,9,0.2,331.6,108.55,Medium
843,CA-2014-ORD34166,04/22/2018,04/23/2018,Standard Class,CUST-6710,Diana Ross,Corporate,12345.0,Austin,Texas,United States,Central,USCA,PROD-5530,Office Supplies,Tables,Product A,166.93,8,0.2,682.95,147.8,Critical
844,CA-2014-ORD53922,04/23/2018,04/24/2018,First Class,CUST-4561,Diana Ross,Corporate,23456.0,Chicago,New York,United States,East,USCA,PROD-2638,Furniture,Tables,Product A,499.91,2,0.0,-152.22,195.14,High
845,CA-2013-ORD80791,04/24/2018,04/25/2018,First Class,CUST-1053,Bob Johnson,Consumer,23456.0,Austin,New York,United States,East,USCA,PROD-2023,Technology,Tables,Product C,4968.12,1,0.1,983.51,114.86,Low
846,CA-2014-ORD45386,04/25/2018,04/26/2018,Standard Class,CUST-6953,Alice Smith,Home Office,,San Francisco,Illinois,United States,East,USCA,PROD-3179,Office Supplies,Tables,Product B,611.22,8,0.0,130.0,66.42,High
847,CA-2016-ORD54042,04/26/2018,04/27/2018,First Class,CUST-2223,Bob Johnson,Corporate,12345.0,San Francisco,Texas,United States,South,USCA,PROD-2138,Furniture,Tables,Product A,1306.8,1,0.1,-253.75,138.18,High
848,CA-2016-ORD31789,04/27/2018,04/28/2018,Second Class,CUST-5251,Alice Smith,Home Office,12345.0,New York,Texas,United States,East,USCA,PROD-3854,Office Supplies,Phones,Product C,2810.54,4,0.3,210.66,159.13,Medium
849,CA-2014-ORD34584,04/28/2018,04/29/2018,Standard Class,CUST-4595,Charlie Brown,Corporate,23456.0,New York,Texas,United States,East,USCA,PROD-8084,Furniture,Phones,Product A,1210.99,2,0.3,222.25,127.74,Medium
850,CA-2016-ORD73798,04/29/2018,04/30/2018,Standard Class,CUST-5239,Alice Smith,Corporate,,Austin,New York,United States,West,USCA,PROD-8024,Technology,Binders,Product C,1823.08,5,0.1,498.39,146.37,Low
851,CA-2016-ORD71398,04/30/2018,05/01/2018,Same Day,CUST-9594,Bob Johnson,Consumer,34567.0,New York,Illinois,United States,Central,USCA,PROD-5006,Office Supplies,Phones,Product A,106.93,2,0.3,652.44,95.93,Critical
852,CA-2016-ORD34557,05/01/2018,05/02/2018,Standard Class,CUST-3496,Bob Johnson,Corporate,23456.0,San Francisco,California,United States,South,USCA,PROD-9866,Technology,Chairs,Product B,1462.98,3,0.1,-170.85,40.5,Critical
853,CA-2016-ORD69186,05/02/2018,05/03/2018,First Class,CUST-5309,Bob Johnson,Consumer,34567.0,San Francisco,Illinois,United States,South,USCA,PROD-5168,Technology,Phones,Product C,4233.0,2,0.0,34.06,107.2,Medium
854,CA-2015-ORD99465,05/03/2018,05/04/2018,Standard Class,CUST-3791,Bob Johnson,Consumer,34567.0,Chicago,California,United States,East,USCA,PROD-4290,Technology,Binders,Product A,4943.39,8,0.0,-21.96,178.4,High
855,CA-2014-ORD29810,05/04/2018,05/05/2018,Second Class,CUST-8774,Charlie Brown,Corporate,34567.0,Austin,Illinois,United States,Central,USCA,PROD-7556,Technology,Binders,Product A,2056.61,8,0.1,926.36,36.27,Low
856,CA-2016-ORD72731,05/05/2018,05/06/2018,Standard Class,CUST-2628,Bob Johnson,Home Office,,Austin,Texas,United States,West,USCA,PROD-6498,Technology,Phones,Product A,4711.19,6,0.1,905.51,186.88,Low
857,CA-2013-ORD49430,05/06/2018,05/07/2018,Same Day,CUST-7110,Alice Smith,Home Office,,New York,California,United States,East,USCA,PROD-3902,Office Supplies,Binders,Product C,3048.1,5,0.0,439.66,166.73,High
858,CA-2015-ORD41776,05/07/2018,05/08/2018,Second Class,CUST-4212,Alice Smith,Home Office,23456.0,Austin,Illinois,United States,East,USCA,PROD-4427,Technology,Tables,Product A,4047.48,9,0.0,-30.23,138.24,High
859,CA-2016-ORD15260,05/08/2018,05/09/2018,Standard Class,CUST-4146,Bob Johnson,Consumer,,Austin,Texas,United States,Central,USCA,PROD-4953,Furniture,Phones,Product C,3402.03,9,0.1,414.67,175.59,Critical
860,CA-2016-ORD86703,05/09/2018,05/10/2018,Second Class,CUST-9649,Diana Ross,Home Office,34567.0,San Francisco,Texas,United States,East,USCA,PROD-5107,Office Supplies,Phones,Product C,4327.95,7,0.0,173.92,37.44,Medium
861,CA-2016-ORD36303,05/10/2018,05/11/2018,Standard Class,CUST-3016,Charlie Brown,Home Office,,New York,Texas,United States,West,USCA,PROD-9514,Furniture,Binders,Product A,2071.6,9,0.3,-384.11,31.89,Low
862,CA-2016-ORD12017,05/11/2018,05/12/2018,First Class,CUST-3125,Diana Ross,Corporate,12345.0,San Francisco,California,United States,South,USCA,PROD-5571,Technology,Tables,Product B,3658.51,5,0.2,443.63,160.11,Medium
863,CA-2014-ORD85400,05/12/2018,05/13/2018,Same Day,CUST-1053,Bob Johnson,Consumer,23456.0,Austin,New York,United States,South,USCA,PROD-7452,Office Supplies,Binders,Product A,4367.89,8,0.0,520.57,6.52,Medium
864,CA-2014-ORD26722,05/13/2018,05/14/2018,Second Class,CUST-8678,Bob Johnson,Consumer,23456.0,Chicago,Texas,United States,South,USCA,PROD-2189,Technology,Chairs,Product C,4418.85,2,0.0,275.72,169.74,Low
865,CA-2013-ORD24124,05/14/2018,05/15/2018,Same Day,CUST-2852,Alice Smith,Home Office,34567.0,Austin,California,United States,East,USCA,PROD-8171,Technology,Phones,Product B,4488.93,9,0.2,-473.61,168.02,High
866,CA-2015-ORD21520,05/15/2018,05/16/2018,Same Day,CUST-7728,Alice Smith,Corporate,,San Francisco,New York,United States,Central,USCA,PROD-7289,Furniture,Phones,Product A,1300.79,8,0.3,830.36,10.87,Critical
867,CA-2014-ORD48159,05/16/2018,05/17/2018,Standard Class,CUST-6947,Alice Smith,Corporate,23456.0,Chicago,New York,United States,West,USCA,PROD-9516,Technology,Binders,Product C,4600.95,1,0.0,-476.68,53.79,Critical
868,CA-2015-ORD30737,05/17/2018,05/18/2018,First Class,CUST-8002,Bob Johnson,Corporate,34567.0,San Francisco,Texas,United States,South,USCA,PROD-5029,Technology,Tables,Product B,3661.29,1,0.3,-444.7,19.09,High
869,CA-2014-ORD21251,05/18/2018,05/19/2018,First Class,CUST-1598,Bob Johnson,Consumer,34567.0,Austin,California,United States,West,USCA,PROD-4767,Office Supplies,Tables,Product C,2102.42,8,0.1,-291.84,140.17,Low
870,CA-2013-ORD81207,05/19/2018,05/20/2018,Same Day,CUST-5407,Diana Ross,Corporate,34567.0,San Francisco,California,United States,Central,USCA,PROD-1307,Furniture,Phones,Product A,1344.41,7,0.0,243.92,178.34,Low
871,CA-2013-ORD21150,05/20/2018,05/21/2018,Same Day,CUST-3619,Charlie Brown,Corporate,34567.0,Chicago,California,United States,East,USCA,PROD-3700,Technology,Binders,Product A,145.42,1,0.2,102.06,41.47,High
872,CA-2014-ORD33581,05/21/2018,05/22/2018,First Class,CUST-1181,Bob Johnson,Home Office,12345.0,San Francisco,California,United States,East,USCA,PROD-6457,Technology,Phones,Product C,1241.97,1,0.3,-256.59,116.19,Critical
873,CA-2013-ORD68149,05/22/2018,05/23/2018,First Class,CUST-1588,Alice Smith,Consumer,23456.0,New York,Illinois,United States,South,USCA,PROD-5988,Office Supplies,Chairs,Product C,2060.13,6,0.3,-324.36,39.68,Low
874,CA-2015-ORD36854,05/23/2018,05/24/2018,Second Class,CUST-8604,Alice Smith,Corporate,12345.0,Austin,Texas,United States,East,USCA,PROD-9199,Furniture,Tables,Product A,1002.44,5,0.3,-489.88,114.53,Low
875,CA-2016-ORD72887,05/24/2018,05/25/2018,Same Day,CUST-5110,Bob Johnson,Consumer,,New York,California,United States,West,USCA,PROD-4759,Furniture,Chairs,Product C,3593.47,7,0.2,741.86,177.84,Critical
876,CA-2014-ORD85343,05/25/2018,05/26/2018,First Class,CUST-9246,Charlie Brown,Corporate,,San Francisco,California,United States,Central,USCA,PROD-6084,Office Supplies,Binders,Product A,4950.99,4,0.1,-408.53,196.87,Medium
877,CA-2016-ORD86109,05/26/2018,05/27/2018,First Class,CUST-3062,Diana Ross,Corporate,23456.0,Chicago,Texas,United States,South,USCA,PROD-5653,Furniture,Chairs,Product A,2138.05,3,0.3,340.97,103.75,Low
878,CA-2015-ORD11844,05/27/2018,05/28/2018,Second Class,CUST-3296,Charlie Brown,Home Office,,New York,Illinois,United States,East,USCA,PROD-1654,Office Supplies,Phones,Product A,2778.82,3,0.1,-341.24,138.87,Low
879,CA-2015-ORD64231,05/28/2018,05/29/2018,Standard Class,CUST-2541,Diana Ross,Corporate,34567.0,New York,New York,United States,East,USCA,PROD-3373,Office Supplies,Tables,Product A,584.21,2,0.0,326.08,10.41,Medium
880,CA-2015-ORD44652,05/29/2018,05/30/2018,First Class,CUST-4491,Charlie Brown,Consumer,34567.0,New York,Illinois,United States,Central,USCA,PROD-5718,Technology,Tables,Product C,2518.95,3,0.1,374.23,114.35,Critical
881,CA-2013-ORD67120,05/30/2018,05/31/2018,First Class,CUST-5144,Diana Ross,Consumer,23456.0,Austin,California,United States,Central,USCA,PROD-3005,Technology,Binders,Product B,3681.45,3,0.3,-317.02,168.3,Medium
882,CA-2014-ORD31635,05/31/2018,06/01/2018,Second Class,CUST-2479,Alice Smith,Consumer,34567.0,New York,Illinois,United States,Central,USCA,PROD-3467,Technology,Phones,Product A,4576.89,2,0.2,905.6,18.64,Medium
883,CA-2014-ORD75945,06/01/2018,06/02/2018,Second Class,CUST-3540,Bob Johnson,Consumer,23456.0,Chicago,Illinois,United States,Central,USCA,PROD-9508,Technology,Tables,Product A,2654.81,8,0.0,-414.38,71.27,Low
884,CA-2016-ORD10136,06/02/2018,06/03/2018,First Class,CUST-5122,Charlie Brown,Consumer,12345.0,Chicago,Illinois,United States,East,USCA,PROD-7784,Furniture,Phones,Product A,4184.69,3,0.0,-52.62,60.25,Low
885,CA-2016-ORD39657,06/03/2018,06/04/2018,Second Class,CUST-9520,Bob Johnson,Consumer,23456.0,Chicago,New York,United States,South,USCA,PROD-4874,Furniture,Phones,Product C,4084.3,7,0.3,-369.34,32.96,Critical
886,CA-2013-ORD91897,06/04/2018,06/05/2018,Same Day,CUST-3224,Bob Johnson,Home Office,,Austin,New York,United States,West,USCA,PROD-1385,Office Supplies,Tables,Product B,2880.74,5,0.2,-183.69,188.75,High
887,CA-2013-ORD71550,06/05/2018,06/06/2018,Standard Class,CUST-5123,Diana Ross,Corporate,34567.0,New York,New York,United States,Central,USCA,PROD-5825,Furniture,Binders,Product C,4427.05,7,0.2,292.09,9.81,High
888,CA-2013-ORD77163,06/06/2018,06/07/2018,Standard Class,CUST-1344,Alice Smith,Corporate,34567.0,San Francisco,Texas,United States,Central,USCA,PROD-1307,Furniture,Chairs,Product C,3037.54,8,0.0,898.99,29.81,Critical
889,CA-2014-ORD79901,06/07/2018,06/08/2018,Same Day,CUST-6402,Alice Smith,Home Office,34567.0,Austin,California,United States,East,USCA,PROD-5132,Technology,Chairs,Product B,4243.82,7,0.2,972.32,94.87,Medium
890,CA-2014-ORD98704,06/08/2018,06/09/2018,Same Day,CUST-5354,Charlie Brown,Consumer,23456.0,Austin,Illinois,United States,East,USCA,PROD-1125,Technology,Tables,Product A,4789.92,4,0.3,-242.18,50.47,Medium
891,CA-2015-ORD51545,06/09/2018,06/10/2018,Second Class,CUST-8260,Diana Ross,Home Office,,San Francisco,California,United States,South,USCA,PROD-7907,Office Supplies,Chairs,Product A,3457.54,7,0.3,986.41,55.23,Medium
892,CA-2016-ORD45831,06/10/2018,06/11/2018,First Class,CUST-1277,Charlie Brown,Corporate,12345.0,New York,New York,United States,South,USCA,PROD-4609,Technology,Tables,Product A,3914.39,9,0.1,-371.56,196.22,Medium
893,CA-2013-ORD84307,06/11/2018,06/12/2018,Standard Class,CUST-4469,Bob Johnson,Corporate,34567.0,New York,New York,United States,West,USCA,PROD-6635,Technology,Chairs,Product A,574.47,6,0.2,281.61,140.87,High
894,CA-2013-ORD95944,06/12/2018,06/13/2018,Second Class,CUST-8378,Alice Smith,Consumer,23456.0,Chicago,California,United States,South,USCA,PROD-1248,Technology,Phones,Product C,4391.58,2,0.1,142.57,88.68,Critical
895,CA-2014-ORD91890,06/13/2018,06/14/2018,Same Day,CUST-4342,Alice Smith,Home Office,34567.0,San Francisco,Illinois,United States,South,USCA,PROD-7571,Office Supplies,Binders,Product A,2241.91,2,0.2,-282.93,70.5,High
896,CA-2014-ORD85345,06/14/2018,06/15/2018,Standard Class,CUST-6076,Bob Johnson,Consumer,23456.0,Austin,Texas,United States,West,USCA,PROD-7560,Office Supplies,Phones,Product C,4188.77,2,0.3,122.31,88.85,Medium
897,CA-2016-ORD53487,06/15/2018,06/16/2018,Standard Class,CUST-9719,Alice Smith,Corporate,23456.0,San Francisco,Texas,United States,East,USCA,PROD-2087,Office Supplies,Chairs,Product A,4122.88,2,0.3,662.39,142.19,High
898,CA-2015-ORD10249,06/16/2018,06/17/2018,First Class,CUST-9721,Diana Ross,Consumer,23456.0,San Francisco,California,United States,South,USCA,PROD-6113,Office Supplies,Phones,Product B,357.43,1,0.0,-205.9,119.54,Low
899,CA-2013-ORD48480,06/17/2018,06/18/2018,Second Class,CUST-9977,Bob Johnson,Consumer,,Chicago,New York,United States,East,USCA,PROD-5114,Office Supplies,Tables,Product B,3742.34,1,0.1,-62.17,33.63,Low
900,CA-2015-ORD29930,06/18/2018,06/19/2018,First Class,CUST-6489,Bob Johnson,Home Office,23456.0,Austin,Texas,United States,South,USCA,PROD-5497,Office Supplies,Tables,Product A,234.44,5,0.2,287.75,86.73,Medium
901,CA-2016-ORD83986,06/19/2018,06/20/2018,Standard Class,CUST-7108,Charlie Brown,Consumer,23456.0,Chicago,New York,United States,South,USCA,PROD-5697,Furniture,Binders,Product C,4868.03,7,0.3,525.29,176.17,Medium
902,CA-2016-ORD52247,06/20/2018,06/21/2018,Same Day,CUST-6123,Diana Ross,Consumer,34567.0,San Francisco,Illinois,United States,West,USCA,PROD-9193,Office Supplies,Tables,Product B,1774.09,1,0.2,137.51,22.88,Low
903,CA-2016-ORD95475,06/21/2018,06/22/2018,Standard Class,CUST-6558,Diana Ross,Home Office,34567.0,Chicago,California,United States,Central,USCA,PROD-2064,Office Supplies,Chairs,Product B,1137.49,4,0.0,344.42,149.52,Low
904,CA-2013-ORD81794,06/22/2018,06/23/2018,Second Class,CUST-8226,Alice Smith,Consumer,34567.0,San Francisco,New York,United States,South,USCA,PROD-5789,Technology,Tables,Product A,4155.19,2,0.0,-256.54,28.53,High
905,CA-2013-ORD26957,06/23/2018,06/24/2018,First Class,CUST-1865,Alice Smith,Consumer,34567.0,Austin,Texas,United States,West,USCA,PROD-7565,Furniture,Binders,Product B,689.72,9,0.1,747.63,115.79,Critical
